,client_id,time_step_1,time_step_2,time_step_3,time_confirm,Variation,total_time,Time_AVG,result,AVG_minutes
339,3236351,55.0,30.0,204.0,74.0,Test,363.0,90.8,succeed,1.51
340,5065737,7.0,31.0,132.0,65.0,Test,235.0,58.8,succeed,0.98
341,9404539,10.0,5.0,42.0,74.0,Control,131.0,32.8,succeed,0.55
342,4914129,57.0,42.0,154.0,118.0,Control,371.0,92.8,succeed,1.55
343,6623614,10.0,34.0,129.0,53.0,Control,226.0,56.5,succeed,0.94
344,6157625,6.0,10.0,77.0,19.0,Test,112.0,28.0,succeed,0.47
345,353727,72.0,10.0,124.0,48.0,Control,254.0,63.5,succeed,1.06
346,379137,6.0,5.0,39.0,21.0,Control,71.0,17.8,succeed,0.3
347,260044,9.0,13.0,107.0,37.0,Test,166.0,41.5,succeed,0.69
348,42725,10.0,9.0,96.0,26.0,Test,141.0,35.2,succeed,0.59
349,2819518,4.0,7.0,64.0,26.0,Test,101.0,25.2,succeed,0.42
350,244011,7.0,7.0,61.0,52.0,Test,127.0,31.8,succeed,0.53
351,786681,10.0,21.0,22.0,34.0,Control,87.0,21.8,succeed,0.36
352,941279,10.0,11.0,98.0,164.0,Control,283.0,70.8,succeed,1.18
353,581882,9.0,5.0,59.0,92.0,Control,165.0,41.2,succeed,0.69
354,2937724,22.0,85.0,243.0,237.0,Control,587.0,146.8,succeed,2.45
355,4766855,10.0,11.0,52.0,28.0,Test,101.0,25.2,succeed,0.42
356,118415,32.0,13.0,39.0,104.0,Control,188.0,47.0,succeed,0.78
357,270682,16.0,15.0,92.0,49.0,Control,172.0,43.0,succeed,0.72
358,3812607,14.0,48.0,38.0,31.0,Test,131.0,32.8,succeed,0.55
359,4187527,40.0,80.0,38.0,421.0,Control,579.0,144.8,succeed,2.41
360,8150031,22.0,47.0,366.0,73.0,Test,508.0,127.0,succeed,2.12
361,6796179,65.0,140.0,38.0,265.0,Control,508.0,127.0,succeed,2.12
362,6399218,10.0,35.0,30.0,52.0,Test,127.0,31.8,succeed,0.53
363,6462925,53.0,33.0,55.0,178.0,Test,319.0,79.8,succeed,1.33
364,50325,7.0,49.0,27.0,67.0,Test,150.0,37.5,succeed,0.62
365,7852915,48.0,39.0,69.0,186.0,Control,342.0,85.5,succeed,1.42
366,7430457,5.0,11.0,72.0,65.0,Test,153.0,38.2,succeed,0.64
367,4564948,9.0,73.0,77.0,356.0,Test,515.0,128.8,succeed,2.15
368,3382714,490.0,120.0,41.0,123.0,Control,774.0,193.5,succeed,3.22
369,5793876,17.0,26.0,56.0,151.0,Test,250.0,62.5,succeed,1.04
370,5489642,22.0,27.0,214.0,140.0,Test,403.0,100.8,succeed,1.68
371,2952896,66.0,62.0,73.0,493.0,Test,694.0,173.5,succeed,2.89
372,4540109,8.0,13.0,105.0,32.0,Test,158.0,39.5,succeed,0.66
373,5636190,119.0,43.0,135.0,68.0,Test,365.0,91.2,succeed,1.52
374,6198147,28.0,21.0,65.0,23.0,Test,137.0,34.2,succeed,0.57
375,9160341,45.0,10.0,183.0,125.0,Test,363.0,90.8,succeed,1.51
376,9409908,7.0,7.0,59.0,46.0,Control,119.0,29.8,succeed,0.5
377,8818002,68.0,11.0,80.0,136.0,Test,295.0,73.8,succeed,1.23
378,8585073,21.0,74.0,46.0,117.0,Test,258.0,64.5,succeed,1.08
379,144773,5.0,4.0,35.0,20.0,Control,64.0,16.0,succeed,0.27
380,1770552,47.0,57.0,49.0,169.0,Control,322.0,80.5,succeed,1.34
381,4852240,7.0,24.0,57.0,37.0,Control,125.0,31.2,succeed,0.52
382,4862941,19.0,16.0,88.0,30.0,Test,153.0,38.2,succeed,0.64
383,4646433,12.0,6.0,24.0,48.0,Control,90.0,22.5,succeed,0.38
384,5598911,35.0,10.0,104.0,60.0,Control,209.0,52.2,succeed,0.87
385,4992306,64.0,58.0,165.0,201.0,Control,488.0,122.0,succeed,2.03
386,204361,29.0,17.0,84.0,36.0,Control,166.0,41.5,succeed,0.69
387,4972552,23.0,22.0,64.0,72.0,Control,181.0,45.2,succeed,0.75
388,3089372,9.0,43.0,84.0,70.0,Test,206.0,51.5,succeed,0.86
389,1462470,4.0,7.0,35.0,35.0,Test,81.0,20.2,succeed,0.34
390,9424502,12.0,120.0,97.0,184.0,Control,413.0,103.2,succeed,1.72
391,3192339,9.0,26.0,22.0,28.0,Test,85.0,21.2,succeed,0.35
392,1316402,6.0,37.0,30.0,81.0,Test,154.0,38.5,succeed,0.64
393,4070915,5.0,45.0,88.0,61.0,Test,199.0,49.8,succeed,0.83
394,5037795,43.0,86.0,124.0,68.0,Control,321.0,80.2,succeed,1.34
395,9787741,4.0,16.0,230.0,15.0,Control,265.0,66.2,succeed,1.1
396,1300224,3.0,18.0,44.0,22.0,Test,87.0,21.8,succeed,0.36
397,7013769,13.0,33.0,62.0,67.0,Control,175.0,43.8,succeed,0.73
398,9041483,8.0,7.0,88.0,54.0,Control,157.0,39.2,succeed,0.65
399,4373203,89.0,98.0,414.0,651.0,Control,1252.0,313.0,succeed,5.22
400,8767041,28.0,54.0,133.0,67.0,Control,282.0,70.5,succeed,1.18
401,9670804,13.0,29.0,33.0,794.0,Test,869.0,217.2,succeed,3.62
402,3034096,6.0,19.0,64.0,27.0,Test,116.0,29.0,succeed,0.48
403,1715882,6.0,20.0,107.0,56.0,Test,189.0,47.2,succeed,0.79
404,5316428,102.0,11.0,257.0,299.0,Control,669.0,167.2,succeed,2.79
405,8635406,36.0,10.0,191.0,302.0,Control,539.0,134.8,succeed,2.25
406,7226525,7.0,27.0,20.0,313.0,Test,367.0,91.8,succeed,1.53
407,4777945,6.0,5.0,47.0,41.0,Control,99.0,24.8,succeed,0.41
408,151897,5.0,30.0,90.0,134.0,Test,259.0,64.8,succeed,1.08
409,3121872,84.0,12.0,29.0,48.0,Test,173.0,43.2,succeed,0.72
410,8241833,10.0,26.0,70.0,95.0,Test,201.0,50.2,succeed,0.84
411,356363,41.0,12.0,127.0,565.0,Control,745.0,186.2,succeed,3.1
412,3640838,479.0,17.0,56.0,1201.0,Control,1753.0,438.2,succeed,7.3
413,2048347,13.0,26.0,46.0,143.0,Test,228.0,57.0,succeed,0.95
414,6060172,15.0,46.0,27.0,64.0,Test,152.0,38.0,succeed,0.63
415,626263,66.0,14.0,137.0,102.0,Test,319.0,79.8,succeed,1.33
416,4652540,17.0,43.0,171.0,73.0,Test,304.0,76.0,succeed,1.27
417,9907037,147.0,142.0,49.0,164.0,Control,502.0,125.5,succeed,2.09
418,556488,7.0,14.0,91.0,277.0,Test,389.0,97.2,succeed,1.62
419,8881398,66.0,117.0,291.0,168.0,Control,642.0,160.5,succeed,2.68
420,2545621,36.0,31.0,67.0,88.0,Control,222.0,55.5,succeed,0.92
421,607427,69.0,55.0,212.0,78.0,Control,414.0,103.5,succeed,1.72
422,2700187,10.0,17.0,97.0,38.0,Control,162.0,40.5,succeed,0.68
423,9750214,92.0,20.0,42.0,126.0,Control,280.0,70.0,succeed,1.17
424,6444330,42.0,46.0,62.0,104.0,Control,254.0,63.5,succeed,1.06
425,3788589,10.0,24.0,175.0,448.0,Control,657.0,164.2,succeed,2.74
426,2466669,4.0,6.0,64.0,25.0,Control,99.0,24.8,succeed,0.41
427,8431740,5.0,48.0,49.0,47.0,Test,149.0,37.2,succeed,0.62
428,5177112,13.0,39.0,51.0,30.0,Test,133.0,33.2,succeed,0.55
429,1986539,7.0,6.0,58.0,32.0,Control,103.0,25.8,succeed,0.43
430,8621093,81.0,44.0,225.0,151.0,Test,501.0,125.2,succeed,2.09
431,8528827,6.0,22.0,62.0,24.0,Test,114.0,28.5,succeed,0.48
432,242922,7.0,9.0,136.0,53.0,Control,205.0,51.2,succeed,0.85
433,9362131,9.0,24.0,63.0,63.0,Test,159.0,39.8,succeed,0.66
434,3923067,7.0,7.0,52.0,69.0,Control,135.0,33.8,succeed,0.56
435,5412643,17.0,59.0,22.0,49.0,Control,147.0,36.8,succeed,0.61
436,1892368,9.0,7.0,126.0,41.0,Control,183.0,45.8,succeed,0.76
437,1726128,8.0,22.0,27.0,43.0,Test,100.0,25.0,succeed,0.42
438,2551688,7.0,14.0,35.0,56.0,Test,112.0,28.0,succeed,0.47
439,9434878,127.0,31.0,42.0,286.0,Test,486.0,121.5,succeed,2.02
440,819286,9.0,48.0,102.0,205.0,Test,364.0,91.0,succeed,1.52
441,1176152,11.0,70.0,34.0,158.0,Control,273.0,68.2,succeed,1.14
442,657899,24.0,26.0,36.0,58.0,Test,144.0,36.0,succeed,0.6
443,3069127,24.0,10.0,50.0,220.0,Control,304.0,76.0,succeed,1.27
444,7208080,10.0,28.0,103.0,38.0,Test,179.0,44.8,succeed,0.75
445,1287625,7.0,23.0,54.0,42.0,Test,126.0,31.5,succeed,0.52
446,7139320,11.0,16.0,54.0,36.0,Test,117.0,29.2,succeed,0.49
447,7055327,6.0,40.0,51.0,24.0,Test,121.0,30.2,succeed,0.5
448,8055629,21.0,39.0,30.0,197.0,Control,287.0,71.8,succeed,1.2
449,3720127,37.0,14.0,162.0,78.0,Control,291.0,72.8,succeed,1.21
450,2195967,154.0,42.0,36.0,240.0,Control,472.0,118.0,succeed,1.97
451,5468324,6.0,29.0,21.0,105.0,Test,161.0,40.2,succeed,0.67
452,8752019,18.0,24.0,72.0,129.0,Test,243.0,60.8,succeed,1.01
453,9645276,8.0,58.0,93.0,42.0,Test,201.0,50.2,succeed,0.84
454,9710210,54.0,95.0,144.0,259.0,Test,552.0,138.0,succeed,2.3
455,3362285,22.0,9.0,29.0,74.0,Control,134.0,33.5,succeed,0.56
456,3518821,9.0,20.0,62.0,37.0,Test,128.0,32.0,succeed,0.53
457,1161189,10.0,18.0,31.0,38.0,Test,97.0,24.2,succeed,0.4
458,7401406,22.0,65.0,44.0,28.0,Test,159.0,39.8,succeed,0.66
459,2689307,6.0,13.0,22.0,26.0,Test,67.0,16.8,succeed,0.28
460,623101,31.0,11.0,142.0,66.0,Control,250.0,62.5,succeed,1.04
461,6642557,10.0,5.0,126.0,498.0,Test,639.0,159.8,succeed,2.66
462,6885985,9.0,15.0,52.0,92.0,Control,168.0,42.0,succeed,0.7
463,5008443,50.0,22.0,148.0,45.0,Test,265.0,66.2,succeed,1.1
464,6590646,5.0,23.0,51.0,28.0,Test,107.0,26.8,succeed,0.45
465,8942980,12.0,11.0,90.0,65.0,Control,178.0,44.5,succeed,0.74
466,351093,6.0,4.0,104.0,83.0,Control,197.0,49.2,succeed,0.82
467,126171,63.0,82.0,59.0,163.0,Control,367.0,91.8,succeed,1.53
468,1631726,26.0,24.0,198.0,128.0,Test,376.0,94.0,succeed,1.57
469,3704365,14.0,163.0,68.0,58.0,Test,303.0,75.8,succeed,1.26
470,5007915,13.0,19.0,266.0,62.0,Control,360.0,90.0,succeed,1.5
471,8755557,7.0,26.0,35.0,29.0,Test,97.0,24.2,succeed,0.4
472,9577370,5.0,32.0,59.0,37.0,Control,133.0,33.2,succeed,0.55
473,5925148,47.0,66.0,76.0,68.0,Test,257.0,64.2,succeed,1.07
474,308060,11.0,31.0,66.0,29.0,Test,137.0,34.2,succeed,0.57
475,3399237,4.0,3.0,42.0,21.0,Control,70.0,17.5,succeed,0.29
476,5977906,23.0,31.0,28.0,116.0,Control,198.0,49.5,succeed,0.82
477,619342,19.0,8.0,43.0,1196.0,Control,1266.0,316.5,succeed,5.28
478,1225544,27.0,56.0,51.0,132.0,Control,266.0,66.5,succeed,1.11
479,5204398,251.0,42.0,136.0,442.0,Control,871.0,217.8,succeed,3.63
480,5105149,3.0,5.0,57.0,63.0,Control,128.0,32.0,succeed,0.53
481,2335870,8.0,18.0,56.0,46.0,Test,128.0,32.0,succeed,0.53
482,2689442,18.0,6.0,118.0,43.0,Control,185.0,46.2,succeed,0.77
483,6382317,13.0,7.0,144.0,437.0,Control,601.0,150.2,succeed,2.5
484,1609177,7.0,24.0,53.0,21.0,Test,105.0,26.2,succeed,0.44
485,6292241,101.0,82.0,66.0,134.0,Test,383.0,95.8,succeed,1.6
486,9245893,10.0,7.0,52.0,80.0,Control,149.0,37.2,succeed,0.62
487,1499432,5.0,52.0,43.0,88.0,Test,188.0,47.0,succeed,0.78
488,5612493,53.0,66.0,207.0,222.0,Control,548.0,137.0,succeed,2.28
489,5487813,9.0,7.0,88.0,34.0,Test,138.0,34.5,succeed,0.57
490,9331765,28.0,60.0,27.0,558.0,Control,673.0,168.2,succeed,2.8
491,694766,11.0,6.0,28.0,64.0,Control,109.0,27.2,succeed,0.45
492,6739923,12.0,25.0,129.0,93.0,Control,259.0,64.8,succeed,1.08
493,7606773,3.0,25.0,98.0,23.0,Test,149.0,37.2,succeed,0.62
494,1901368,13.0,16.0,66.0,67.0,Control,162.0,40.5,succeed,0.68
495,5433338,26.0,15.0,142.0,164.0,Control,347.0,86.8,succeed,1.45
496,8627270,7.0,6.0,94.0,69.0,Test,176.0,44.0,succeed,0.73
497,2652105,14.0,13.0,132.0,132.0,Control,291.0,72.8,succeed,1.21
498,5528233,117.0,26.0,84.0,63.0,Test,290.0,72.5,succeed,1.21
499,4494333,9.0,43.0,53.0,27.0,Test,132.0,33.0,succeed,0.55
500,3367240,13.0,4.0,84.0,18.0,Test,119.0,29.8,succeed,0.5
501,8165838,8.0,30.0,48.0,22.0,Test,108.0,27.0,succeed,0.45
502,9626258,8.0,17.0,77.0,46.0,Test,148.0,37.0,succeed,0.62
503,2854270,6.0,29.0,111.0,23.0,Test,169.0,42.2,succeed,0.7
504,9189058,35.0,17.0,114.0,483.0,Control,649.0,162.2,succeed,2.7
505,1550778,4.0,13.0,19.0,30.0,Test,66.0,16.5,succeed,0.28
506,5291697,57.0,12.0,44.0,255.0,Test,368.0,92.0,succeed,1.53
507,4757519,8.0,20.0,170.0,158.0,Test,356.0,89.0,succeed,1.48
508,754331,31.0,20.0,52.0,46.0,Test,149.0,37.2,succeed,0.62
509,4190539,11.0,11.0,79.0,64.0,Control,165.0,41.2,succeed,0.69
510,3246449,11.0,80.0,43.0,38.0,Test,172.0,43.0,succeed,0.72
511,2387654,7.0,8.0,55.0,31.0,Test,101.0,25.2,succeed,0.42
512,3505821,56.0,32.0,79.0,322.0,Test,489.0,122.2,succeed,2.04
513,3700826,6.0,48.0,103.0,36.0,Control,193.0,48.2,succeed,0.8
514,2637815,8.0,20.0,92.0,28.0,Test,148.0,37.0,succeed,0.62
515,2905387,11.0,37.0,87.0,24.0,Test,159.0,39.8,succeed,0.66
516,7639568,12.0,18.0,523.0,31.0,Test,584.0,146.0,succeed,2.43
517,7560060,29.0,49.0,225.0,187.0,Test,490.0,122.5,succeed,2.04
518,4925950,8.0,19.0,78.0,32.0,Test,137.0,34.2,succeed,0.57
519,8370440,14.0,9.0,65.0,137.0,Test,225.0,56.2,succeed,0.94
520,5149271,17.0,6.0,56.0,82.0,Control,161.0,40.2,succeed,0.67
521,2111947,29.0,13.0,90.0,98.0,Test,230.0,57.5,succeed,0.96
522,5800745,7.0,25.0,56.0,91.0,Control,179.0,44.8,succeed,0.75
523,1939550,18.0,17.0,136.0,42.0,Control,213.0,53.2,succeed,0.89
524,3307527,23.0,25.0,107.0,85.0,Control,240.0,60.0,succeed,1.0
525,460912,166.0,40.0,75.0,1020.0,Control,1301.0,325.2,succeed,5.42
526,8402909,61.0,11.0,46.0,470.0,Control,588.0,147.0,succeed,2.45
527,4054538,574.0,45.0,27.0,125.0,Control,771.0,192.8,succeed,3.21
528,6155209,4.0,18.0,75.0,21.0,Test,118.0,29.5,succeed,0.49
529,8159840,44.0,124.0,97.0,203.0,Control,468.0,117.0,succeed,1.95
530,1672032,16.0,6.0,20.0,78.0,Control,120.0,30.0,succeed,0.5
531,6000156,11.0,13.0,161.0,53.0,Control,238.0,59.5,succeed,0.99
532,7091719,8.0,95.0,39.0,292.0,Test,434.0,108.5,succeed,1.81
533,4519913,7.0,23.0,41.0,93.0,Control,164.0,41.0,succeed,0.68
534,2549650,84.0,11.0,43.0,36.0,Test,174.0,43.5,succeed,0.72
535,6047255,16.0,16.0,116.0,48.0,Control,196.0,49.0,succeed,0.82
536,193305,13.0,69.0,108.0,88.0,Test,278.0,69.5,succeed,1.16
537,7054514,38.0,9.0,233.0,350.0,Test,630.0,157.5,succeed,2.62
538,6707552,6.0,8.0,60.0,25.0,Control,99.0,24.8,succeed,0.41
539,9597768,9.0,93.0,225.0,44.0,Test,371.0,92.8,succeed,1.55
540,2337117,12.0,9.0,38.0,25.0,Test,84.0,21.0,succeed,0.35
541,8603917,40.0,31.0,129.0,113.0,Test,313.0,78.2,succeed,1.3
542,7910879,6.0,28.0,68.0,45.0,Test,147.0,36.8,succeed,0.61
543,2189824,8.0,14.0,59.0,43.0,Test,124.0,31.0,succeed,0.52
544,2346970,44.0,55.0,52.0,124.0,Control,275.0,68.8,succeed,1.15
545,8365988,5.0,43.0,48.0,41.0,Test,137.0,34.2,succeed,0.57
546,2282258,61.0,8.0,68.0,294.0,Test,431.0,107.8,succeed,1.8
547,1557790,10.0,56.0,140.0,60.0,Control,266.0,66.5,succeed,1.11
548,465367,58.0,27.0,26.0,365.0,Control,476.0,119.0,succeed,1.98
549,2129448,37.0,13.0,127.0,377.0,Control,554.0,138.5,succeed,2.31
550,5700388,24.0,8.0,57.0,85.0,Control,174.0,43.5,succeed,0.72
551,6413727,87.0,28.0,155.0,152.0,Test,422.0,105.5,succeed,1.76
552,6104189,6.0,6.0,17.0,35.0,Test,64.0,16.0,succeed,0.27
553,1894800,12.0,44.0,54.0,23.0,Test,133.0,33.2,succeed,0.55
554,861316,46.0,16.0,34.0,141.0,Test,237.0,59.2,succeed,0.99
555,1113707,48.0,66.0,215.0,515.0,Control,844.0,211.0,succeed,3.52
556,6037374,71.0,11.0,72.0,39.0,Test,193.0,48.2,succeed,0.8
557,5662516,32.0,19.0,113.0,35.0,Test,199.0,49.8,succeed,0.83
558,4173645,7.0,19.0,33.0,19.0,Test,78.0,19.5,succeed,0.32
559,9337989,82.0,63.0,644.0,1223.0,Test,2012.0,503.0,succeed,8.38
560,3030826,158.0,99.0,233.0,403.0,Test,893.0,223.2,succeed,3.72
561,2367390,3.0,12.0,76.0,28.0,Test,119.0,29.8,succeed,0.5
562,3879152,27.0,84.0,15.0,91.0,Test,217.0,54.2,succeed,0.9
563,6814823,4.0,15.0,33.0,13.0,Test,65.0,16.2,succeed,0.27
564,9110158,6.0,12.0,60.0,29.0,Test,107.0,26.8,succeed,0.45
565,5638347,163.0,19.0,87.0,894.0,Control,1163.0,290.8,succeed,4.85
566,9086639,49.0,20.0,38.0,86.0,Test,193.0,48.2,succeed,0.8
567,1221967,176.0,24.0,77.0,69.0,Control,346.0,86.5,succeed,1.44
568,1169747,48.0,30.0,127.0,54.0,Test,259.0,64.8,succeed,1.08
569,4934661,14.0,49.0,39.0,327.0,Test,429.0,107.2,succeed,1.79
570,3443827,8.0,7.0,417.0,77.0,Control,509.0,127.2,succeed,2.12
571,7019864,10.0,37.0,28.0,42.0,Control,117.0,29.2,succeed,0.49
572,6433377,10.0,6.0,71.0,114.0,Control,201.0,50.2,succeed,0.84
573,3608206,10.0,17.0,48.0,44.0,Control,119.0,29.8,succeed,0.5
574,1633550,9.0,92.0,131.0,113.0,Test,345.0,86.2,succeed,1.44
575,9902427,12.0,51.0,88.0,62.0,Test,213.0,53.2,succeed,0.89
576,2395006,44.0,59.0,53.0,122.0,Control,278.0,69.5,succeed,1.16
577,5938067,3.0,9.0,62.0,32.0,Test,106.0,26.5,succeed,0.44
578,8170337,36.0,33.0,130.0,102.0,Control,301.0,75.2,succeed,1.25
579,2734383,28.0,15.0,62.0,62.0,Control,167.0,41.8,succeed,0.7
580,6355166,9.0,6.0,49.0,66.0,Control,130.0,32.5,succeed,0.54
581,1087634,8.0,21.0,35.0,139.0,Test,203.0,50.8,succeed,0.85
582,7807666,11.0,22.0,19.0,50.0,Test,102.0,25.5,succeed,0.42
583,201394,91.0,14.0,52.0,66.0,Test,223.0,55.8,succeed,0.93
584,191749,13.0,38.0,97.0,36.0,Control,184.0,46.0,succeed,0.77
585,8315689,35.0,18.0,50.0,55.0,Control,158.0,39.5,succeed,0.66
586,7656799,37.0,14.0,101.0,85.0,Control,237.0,59.2,succeed,0.99
587,1074213,3.0,23.0,85.0,22.0,Test,133.0,33.2,succeed,0.55
588,7816047,26.0,110.0,33.0,402.0,Control,571.0,142.8,succeed,2.38
589,5788539,48.0,14.0,30.0,127.0,Control,219.0,54.8,succeed,0.91
590,7872884,20.0,13.0,173.0,51.0,Control,257.0,64.2,succeed,1.07
591,3145003,22.0,16.0,82.0,99.0,Control,219.0,54.8,succeed,0.91
592,582548,22.0,21.0,214.0,44.0,Test,301.0,75.2,succeed,1.25
593,6045164,119.0,27.0,152.0,676.0,Test,974.0,243.5,succeed,4.06
594,883254,5.0,14.0,9.0,24.0,Test,52.0,13.0,succeed,0.22
595,9106860,4.0,18.0,48.0,45.0,Test,115.0,28.8,succeed,0.48
596,3181054,86.0,32.0,32.0,63.0,Test,213.0,53.2,succeed,0.89
597,8064588,60.0,414.0,411.0,293.0,Control,1178.0,294.5,succeed,4.91
598,9681771,92.0,23.0,84.0,65.0,Control,264.0,66.0,succeed,1.1
599,1507359,10.0,6.0,21.0,46.0,Control,83.0,20.8,succeed,0.35
600,259228,10.0,28.0,116.0,89.0,Test,243.0,60.8,succeed,1.01
601,6560561,11.0,138.0,65.0,29.0,Test,243.0,60.8,succeed,1.01
602,5077676,36.0,67.0,62.0,99.0,Control,264.0,66.0,succeed,1.1
603,545350,9.0,11.0,82.0,34.0,Test,136.0,34.0,succeed,0.57
604,2282698,10.0,21.0,76.0,22.0,Test,129.0,32.2,succeed,0.54
605,9281398,79.0,27.0,144.0,236.0,Control,486.0,121.5,succeed,2.02
606,4823673,7.0,26.0,22.0,18.0,Test,73.0,18.2,succeed,0.3
607,9191139,54.0,18.0,92.0,176.0,Control,340.0,85.0,succeed,1.42
608,6615993,10.0,25.0,99.0,240.0,Test,374.0,93.5,succeed,1.56
609,1649862,7.0,13.0,54.0,41.0,Test,115.0,28.8,succeed,0.48
610,5440001,3.0,52.0,66.0,73.0,Test,194.0,48.5,succeed,0.81
611,8554894,5.0,36.0,64.0,18.0,Test,123.0,30.8,succeed,0.51
612,4744151,53.0,55.0,131.0,80.0,Control,319.0,79.8,succeed,1.33
613,1827406,39.0,115.0,597.0,95.0,Control,846.0,211.5,succeed,3.52
614,1287238,6.0,8.0,149.0,44.0,Test,207.0,51.8,succeed,0.86
615,590121,8.0,49.0,60.0,45.0,Control,162.0,40.5,succeed,0.68
616,179489,16.0,12.0,77.0,75.0,Control,180.0,45.0,succeed,0.75
617,9386447,20.0,8.0,65.0,233.0,Control,326.0,81.5,succeed,1.36
618,6601330,5.0,16.0,105.0,37.0,Test,163.0,40.8,succeed,0.68
619,7417737,14.0,8.0,100.0,76.0,Test,198.0,49.5,succeed,0.82
620,133631,17.0,5.0,56.0,80.0,Control,158.0,39.5,succeed,0.66
621,1548295,27.0,187.0,75.0,72.0,Control,361.0,90.2,succeed,1.5
622,9398460,21.0,42.0,128.0,62.0,Control,253.0,63.2,succeed,1.05
623,3574698,105.0,26.0,76.0,301.0,Control,508.0,127.0,succeed,2.12
624,9573863,15.0,28.0,57.0,144.0,Test,244.0,61.0,succeed,1.02
625,1133006,18.0,21.0,57.0,23.0,Control,119.0,29.8,succeed,0.5
626,2422177,9.0,46.0,147.0,37.0,Control,239.0,59.8,succeed,1.0
627,2038876,12.0,49.0,362.0,23.0,Test,446.0,111.5,succeed,1.86
628,9543769,40.0,107.0,54.0,146.0,Control,347.0,86.8,succeed,1.45
629,3564724,12.0,8.0,52.0,88.0,Control,160.0,40.0,succeed,0.67
630,1709923,38.0,9.0,131.0,133.0,Control,311.0,77.8,succeed,1.3
631,6406288,5.0,20.0,34.0,28.0,Test,87.0,21.8,succeed,0.36
632,7056998,8.0,92.0,98.0,53.0,Control,251.0,62.8,succeed,1.05
633,8024933,15.0,102.0,135.0,40.0,Test,292.0,73.0,succeed,1.22
634,2618189,17.0,13.0,142.0,66.0,Test,238.0,59.5,succeed,0.99
635,5847311,9.0,9.0,73.0,27.0,Test,118.0,29.5,succeed,0.49
636,8713813,18.0,55.0,275.0,97.0,Test,445.0,111.2,succeed,1.85
637,5484704,7.0,16.0,66.0,29.0,Test,118.0,29.5,succeed,0.49
638,2884308,11.0,15.0,87.0,32.0,Test,145.0,36.2,succeed,0.6
639,1110622,15.0,13.0,89.0,62.0,Control,179.0,44.8,succeed,0.75
640,8737107,16.0,7.0,46.0,39.0,Control,108.0,27.0,succeed,0.45
641,4475114,10.0,13.0,77.0,22.0,Test,122.0,30.5,succeed,0.51
642,6336914,17.0,7.0,66.0,112.0,Control,202.0,50.5,succeed,0.84
643,3283879,8.0,22.0,89.0,57.0,Control,176.0,44.0,succeed,0.73
644,9016678,14.0,17.0,42.0,54.0,Test,127.0,31.8,succeed,0.53
645,5079615,11.0,5.0,38.0,26.0,Control,80.0,20.0,succeed,0.33
647,8163507,9.0,44.0,32.0,123.0,Test,208.0,52.0,succeed,0.87
648,6000981,4.0,34.0,17.0,21.0,Test,76.0,19.0,succeed,0.32
649,6090076,9.0,15.0,43.0,16.0,Test,83.0,20.8,succeed,0.35
650,7343199,16.0,19.0,118.0,181.0,Control,334.0,83.5,succeed,1.39
651,480995,13.0,234.0,207.0,207.0,Test,661.0,165.2,succeed,2.75
652,5013932,4.0,6.0,86.0,57.0,Test,153.0,38.2,succeed,0.64
653,2042144,33.0,40.0,93.0,77.0,Test,243.0,60.8,succeed,1.01
654,3181060,10.0,43.0,39.0,133.0,Control,225.0,56.2,succeed,0.94
655,9256349,17.0,38.0,39.0,102.0,Control,196.0,49.0,succeed,0.82
656,7693596,7.0,19.0,132.0,25.0,Test,183.0,45.8,succeed,0.76
657,1303379,9.0,18.0,32.0,29.0,Control,88.0,22.0,succeed,0.37
658,2500352,9.0,6.0,103.0,71.0,Control,189.0,47.2,succeed,0.79
659,9152586,24.0,14.0,63.0,92.0,Control,193.0,48.2,succeed,0.8
660,6725918,89.0,55.0,60.0,306.0,Control,510.0,127.5,succeed,2.12
661,3476892,9.0,5.0,74.0,300.0,Control,388.0,97.0,succeed,1.62
662,6871269,42.0,13.0,48.0,83.0,Control,186.0,46.5,succeed,0.78
663,5851688,22.0,57.0,44.0,453.0,Control,576.0,144.0,succeed,2.4
664,1195,33.0,98.0,31.0,83.0,Control,245.0,61.2,succeed,1.02
665,1023699,12.0,167.0,99.0,881.0,Test,1159.0,289.8,succeed,4.83
666,7872843,36.0,57.0,35.0,157.0,Test,285.0,71.2,succeed,1.19
667,438959,11.0,64.0,23.0,96.0,Test,194.0,48.5,succeed,0.81
668,9315996,10.0,27.0,180.0,34.0,Test,251.0,62.8,succeed,1.05
669,97424,9.0,38.0,52.0,25.0,Test,124.0,31.0,succeed,0.52
670,734462,11.0,17.0,89.0,187.0,Test,304.0,76.0,succeed,1.27
671,7201571,9.0,24.0,134.0,31.0,Test,198.0,49.5,succeed,0.82
672,1662273,8.0,13.0,18.0,16.0,Test,55.0,13.8,succeed,0.23
673,1958941,82.0,16.0,31.0,25.0,Test,154.0,38.5,succeed,0.64
674,555410,10.0,23.0,77.0,41.0,Test,151.0,37.8,succeed,0.63
675,9709813,25.0,4.0,36.0,67.0,Control,132.0,33.0,succeed,0.55
676,8444793,6.0,11.0,52.0,39.0,Test,108.0,27.0,succeed,0.45
677,9486407,11.0,27.0,45.0,26.0,Test,109.0,27.2,succeed,0.45
678,8783587,22.0,5.0,108.0,38.0,Control,173.0,43.2,succeed,0.72
679,5682006,8.0,15.0,83.0,26.0,Test,132.0,33.0,succeed,0.55
680,5676428,70.0,16.0,65.0,66.0,Test,217.0,54.2,succeed,0.9
